,DataName,StaticPartner,Material,NominalLoad,H.pressure,MaxLinSpeed,CycleID,SequenceID,SequenceName,Omit,Loaded,CoF.mean,CoF.SMA.mean,CoF.sd,CoF.SMA.sd,NominalLoad.label,MaxLinSpeed.label,H.pressure.label
18125,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,24,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.092465388,1.093823763,0.147823618,0.078016241,520 mN,10 mm/s,32.5 KPa
18126,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,25,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.090102822,1.090235248,0.15004389,0.078788028,520 mN,10 mm/s,32.5 KPa
18127,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,26,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.091777402,1.090621293,0.147318473,0.077308034,520 mN,10 mm/s,32.5 KPa
18128,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,27,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.087525895,1.089185785,0.145768974,0.076788141,520 mN,10 mm/s,32.5 KPa
18129,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,28,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.081534989,1.083376103,0.141288514,0.07509111,520 mN,10 mm/s,32.5 KPa
18130,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,29,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.07942541,1.080947324,0.136080958,0.072653687,520 mN,10 mm/s,32.5 KPa
18131,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,30,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.078020962,1.079095527,0.132167288,0.070514248,520 mN,10 mm/s,32.5 KPa
18132,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,520,32.5,10,31,52,"Seq.ID: 52
520mN
32.5KPa",N,N,1.081002464,1.072255454,0.146806532,0.067942464,520 mN,10 mm/s,32.5 KPa
18133,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,1,53,"Seq.ID: 53
530mN
33.12KPa",N,N,0.860471073,1.119226505,0.393789273,0.007174081,530 mN,10 mm/s,33.12 KPa
18134,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,2,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.058206612,1.045052868,0.132697448,0.066261127,530 mN,10 mm/s,33.12 KPa
18135,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,3,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.067646689,1.064187721,0.13737003,0.066914564,530 mN,10 mm/s,33.12 KPa
18136,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,4,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.070038794,1.070595145,0.136356461,0.069075002,530 mN,10 mm/s,33.12 KPa
18137,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,5,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.071201003,1.070492757,0.139214838,0.070296022,530 mN,10 mm/s,33.12 KPa
18138,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,6,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.074209716,1.072686206,0.139324295,0.070979125,530 mN,10 mm/s,33.12 KPa
18139,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,7,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.072756593,1.072479963,0.139905008,0.072412531,530 mN,10 mm/s,33.12 KPa
18140,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,8,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.064868154,1.067588676,0.139760908,0.073919634,530 mN,10 mm/s,33.12 KPa
18141,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,9,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.062782492,1.063179659,0.139785388,0.072588805,530 mN,10 mm/s,33.12 KPa
18142,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,10,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.062257897,1.062527366,0.138377921,0.071590755,530 mN,10 mm/s,33.12 KPa
18143,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,11,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.058680332,1.060594243,0.134209411,0.070248338,530 mN,10 mm/s,33.12 KPa
18144,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,12,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.057600389,1.05845517,0.131249639,0.06806654,530 mN,10 mm/s,33.12 KPa
18145,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,13,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.058189387,1.058985566,0.132730091,0.067318269,530 mN,10 mm/s,33.12 KPa
18146,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,14,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.059520989,1.058707932,0.133113436,0.068052456,530 mN,10 mm/s,33.12 KPa
18147,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,15,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.062445378,1.061193961,0.132622796,0.06777902,530 mN,10 mm/s,33.12 KPa
18148,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,16,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.060734989,1.061031805,0.133491082,0.068242369,530 mN,10 mm/s,33.12 KPa
18149,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,17,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.060130738,1.060612051,0.134629659,0.068085568,530 mN,10 mm/s,33.12 KPa
18150,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,18,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.062603059,1.063818245,0.131510751,0.066052505,530 mN,10 mm/s,33.12 KPa
18151,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,19,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.055361587,1.056644974,0.130578576,0.067125444,530 mN,10 mm/s,33.12 KPa
18152,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,20,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.057791467,1.056270312,0.132105151,0.066797993,530 mN,10 mm/s,33.12 KPa
18153,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,21,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.060984285,1.059463367,0.132843031,0.067530092,530 mN,10 mm/s,33.12 KPa
18154,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,22,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.056889329,1.057414215,0.131132485,0.068522438,530 mN,10 mm/s,33.12 KPa
18155,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,23,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.058165415,1.05795713,0.129805003,0.06682084,530 mN,10 mm/s,33.12 KPa
18156,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,24,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.055607952,1.057224584,0.125553872,0.065796335,530 mN,10 mm/s,33.12 KPa
18157,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,25,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.059686611,1.057748061,0.129523201,0.065092046,530 mN,10 mm/s,33.12 KPa
18158,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,26,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.05696055,1.057885856,0.127575234,0.066927736,530 mN,10 mm/s,33.12 KPa
18159,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,27,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.052801986,1.054488202,0.123967607,0.065899093,530 mN,10 mm/s,33.12 KPa
18160,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,28,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.051885801,1.053555846,0.118522201,0.062180896,530 mN,10 mm/s,33.12 KPa
18161,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,29,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.055855847,1.052953626,0.128253768,0.064053183,530 mN,10 mm/s,33.12 KPa
18162,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,30,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.053229729,1.054565167,0.124604598,0.065740185,530 mN,10 mm/s,33.12 KPa
18163,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,530,33.12,10,31,53,"Seq.ID: 53
530mN
33.12KPa",N,N,1.04765557,1.043754254,0.129048629,0.063588902,530 mN,10 mm/s,33.12 KPa
18164,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,1,54,"Seq.ID: 54
540mN
33.75KPa",N,N,0.825938786,1.077748748,0.412007965,0.007551223,540 mN,10 mm/s,33.75 KPa
18165,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,2,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.033715422,1.0208592,0.119105759,0.057770674,540 mN,10 mm/s,33.75 KPa
18166,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,3,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.04056424,1.036882383,0.122825121,0.059852093,540 mN,10 mm/s,33.75 KPa
18167,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,4,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.045011461,1.043255871,0.124100274,0.062036803,540 mN,10 mm/s,33.75 KPa
18168,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,5,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.046695367,1.04761122,0.118089239,0.060806887,540 mN,10 mm/s,33.75 KPa
18169,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,6,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.046861624,1.047465254,0.120007159,0.060095161,540 mN,10 mm/s,33.75 KPa
18170,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,7,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.050212352,1.048559041,0.123132156,0.060729465,540 mN,10 mm/s,33.75 KPa
18171,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,8,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.053875237,1.05282358,0.125452286,0.062316353,540 mN,10 mm/s,33.75 KPa
18172,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,9,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.053116798,1.052487274,0.125273793,0.062953968,540 mN,10 mm/s,33.75 KPa
18173,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,10,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.051875414,1.0535885,0.124682,0.06228667,540 mN,10 mm/s,33.75 KPa
18174,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,11,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.057097341,1.055002763,0.123975531,0.061386751,540 mN,10 mm/s,33.75 KPa
18175,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,12,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.054493,1.055535188,0.12065851,0.061808852,540 mN,10 mm/s,33.75 KPa
18176,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,13,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.049649588,1.050170664,0.12389022,0.063122267,540 mN,10 mm/s,33.75 KPa
18177,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,14,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.048333939,1.04940182,0.123322413,0.063337685,540 mN,10 mm/s,33.75 KPa
18178,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,15,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.049898498,1.047780509,0.128904249,0.064775502,540 mN,10 mm/s,33.75 KPa
18179,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,16,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.050975853,1.050345001,0.130632148,0.065710268,540 mN,10 mm/s,33.75 KPa
18180,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,17,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.051236512,1.050990409,0.129307282,0.065759064,540 mN,10 mm/s,33.75 KPa
18181,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,18,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.050958511,1.052074155,0.125720536,0.064398676,540 mN,10 mm/s,33.75 KPa
18182,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,19,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.050323044,1.050150458,0.125750393,0.064030329,540 mN,10 mm/s,33.75 KPa
18183,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,20,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.046919637,1.049135879,0.119311824,0.06237423,540 mN,10 mm/s,33.75 KPa
18184,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,21,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.051123898,1.049272964,0.121262474,0.06079691,540 mN,10 mm/s,33.75 KPa
18185,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,22,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.05222984,1.052448134,0.121073688,0.061081703,540 mN,10 mm/s,33.75 KPa
18186,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,23,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.052634326,1.052570548,0.12044248,0.060949173,540 mN,10 mm/s,33.75 KPa
18187,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,24,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.050412244,1.050663612,0.120371736,0.062042391,540 mN,10 mm/s,33.75 KPa
18188,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,25,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.050191133,1.050795625,0.119290246,0.061222011,540 mN,10 mm/s,33.75 KPa
18189,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,26,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.052790741,1.051880491,0.12065519,0.060870752,540 mN,10 mm/s,33.75 KPa
18190,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,27,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.055102003,1.054510727,0.121717956,0.060970542,540 mN,10 mm/s,33.75 KPa
18191,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,28,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.054183744,1.055496758,0.122160697,0.061151907,540 mN,10 mm/s,33.75 KPa
18192,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,29,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.055117019,1.054497436,0.12262232,0.061448127,540 mN,10 mm/s,33.75 KPa
18193,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,30,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.054158279,1.053607639,0.126241782,0.063125341,540 mN,10 mm/s,33.75 KPa
18194,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,540,33.75,10,31,54,"Seq.ID: 54
540mN
33.75KPa",N,N,1.053303527,1.047407302,0.133119334,0.062072833,540 mN,10 mm/s,33.75 KPa
18195,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,1,55,"Seq.ID: 55
550mN
34.38KPa",N,N,0.783260395,1.073597114,0.44135911,0.009126196,550 mN,10 mm/s,34.38 KPa
18196,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,2,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.030698792,1.016191051,0.115401806,0.056205426,550 mN,10 mm/s,34.38 KPa
18197,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,3,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.037036636,1.033650213,0.119238399,0.056294214,550 mN,10 mm/s,34.38 KPa
18198,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,4,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.041904621,1.039448142,0.125551831,0.060392852,550 mN,10 mm/s,34.38 KPa
18199,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,5,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.044870399,1.045278355,0.121852218,0.060633518,550 mN,10 mm/s,34.38 KPa
18200,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,6,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.044791897,1.044333687,0.122833131,0.060053683,550 mN,10 mm/s,34.38 KPa
18201,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,7,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.047825928,1.045803688,0.125103041,0.061628895,550 mN,10 mm/s,34.38 KPa
18202,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,8,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.04756382,1.047807073,0.124240792,0.062149387,550 mN,10 mm/s,34.38 KPa
18203,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,9,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.050080027,1.048938618,0.125116172,0.061703012,550 mN,10 mm/s,34.38 KPa
18204,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,10,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.051106359,1.051598852,0.125648746,0.06215712,550 mN,10 mm/s,34.38 KPa
18205,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,11,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.050970803,1.051370009,0.124819897,0.061802148,550 mN,10 mm/s,34.38 KPa
18206,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,12,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.043352411,1.044902701,0.126631685,0.0643816,550 mN,10 mm/s,34.38 KPa
18207,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,13,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.044988554,1.044735925,0.12476635,0.062578535,550 mN,10 mm/s,34.38 KPa
18208,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,14,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.049412007,1.047660774,0.126459275,0.06278588,550 mN,10 mm/s,34.38 KPa
18209,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,15,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.050196588,1.049278795,0.129157685,0.065241171,550 mN,10 mm/s,34.38 KPa
18210,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,16,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.048384058,1.048868007,0.128704632,0.065653633,550 mN,10 mm/s,34.38 KPa
18211,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,17,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.047692341,1.048057636,0.128306648,0.064412032,550 mN,10 mm/s,34.38 KPa
18212,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,18,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.050345552,1.049757499,0.12756562,0.063196586,550 mN,10 mm/s,34.38 KPa
18213,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,19,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.050746245,1.051753658,0.123223489,0.062571228,550 mN,10 mm/s,34.38 KPa
18214,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,20,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.048190176,1.048754637,0.125814402,0.06312456,550 mN,10 mm/s,34.38 KPa
18215,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,21,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.046440114,1.047372875,0.12625,0.062835932,550 mN,10 mm/s,34.38 KPa
18216,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,22,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.051312901,1.049592898,0.126084859,0.061983295,550 mN,10 mm/s,34.38 KPa
18217,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,23,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.049474213,1.050097173,0.124534619,0.062361322,550 mN,10 mm/s,34.38 KPa
18218,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,24,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.047850931,1.047194448,0.129016879,0.063983414,550 mN,10 mm/s,34.38 KPa
18219,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,25,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.050382045,1.049759258,0.127786041,0.063753073,550 mN,10 mm/s,34.38 KPa
18220,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,26,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.051817017,1.050738098,0.128088806,0.064582975,550 mN,10 mm/s,34.38 KPa
18221,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,27,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.054270124,1.053170978,0.129014285,0.065267515,550 mN,10 mm/s,34.38 KPa
18222,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,28,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.055678003,1.056510645,0.126518985,0.063893236,550 mN,10 mm/s,34.38 KPa
18223,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,29,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.052219197,1.053846597,0.124996897,0.064279709,550 mN,10 mm/s,34.38 KPa
18224,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,30,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.048048207,1.047663611,0.12736937,0.064902251,550 mN,10 mm/s,34.38 KPa
18225,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,550,34.38,10,31,55,"Seq.ID: 55
550mN
34.38KPa",N,N,1.045655625,1.040517704,0.134041073,0.063528896,550 mN,10 mm/s,34.38 KPa
18226,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,1,56,"Seq.ID: 56
560mN
35KPa",N,N,0.83218916,1.07449385,0.399820522,0.00767164,560 mN,10 mm/s,35 KPa
18227,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,2,56,"Seq.ID: 56
560mN
35KPa",N,N,1.026614907,1.014894394,0.11775709,0.056871137,560 mN,10 mm/s,35 KPa
18228,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,3,56,"Seq.ID: 56
560mN
35KPa",N,N,1.034355481,1.030501603,0.121919453,0.058043784,560 mN,10 mm/s,35 KPa
18229,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,4,56,"Seq.ID: 56
560mN
35KPa",N,N,1.034939994,1.03613369,0.120040156,0.059159224,560 mN,10 mm/s,35 KPa
18230,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,5,56,"Seq.ID: 56
560mN
35KPa",N,N,1.040192981,1.0389581,0.12317973,0.058575544,560 mN,10 mm/s,35 KPa
18231,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,6,56,"Seq.ID: 56
560mN
35KPa",N,N,1.03669863,1.036141131,0.124187434,0.062253507,560 mN,10 mm/s,35 KPa
18232,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,7,56,"Seq.ID: 56
560mN
35KPa",N,N,1.037668762,1.038295152,0.122012454,0.061129939,560 mN,10 mm/s,35 KPa
18233,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,8,56,"Seq.ID: 56
560mN
35KPa",N,N,1.040371306,1.039168116,0.124007698,0.061070925,560 mN,10 mm/s,35 KPa
18234,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,9,56,"Seq.ID: 56
560mN
35KPa",N,N,1.041639667,1.041210992,0.12424441,0.062404768,560 mN,10 mm/s,35 KPa
18235,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,10,56,"Seq.ID: 56
560mN
35KPa",N,N,1.044570357,1.04326948,0.124383453,0.062316426,560 mN,10 mm/s,35 KPa
18236,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,11,56,"Seq.ID: 56
560mN
35KPa",N,N,1.045262671,1.044455988,0.125082479,0.063239919,560 mN,10 mm/s,35 KPa
18237,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,12,56,"Seq.ID: 56
560mN
35KPa",N,N,1.040153403,1.042113818,0.120974686,0.062762806,560 mN,10 mm/s,35 KPa
18238,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,13,56,"Seq.ID: 56
560mN
35KPa",N,N,1.042204042,1.041230402,0.124761392,0.061212577,560 mN,10 mm/s,35 KPa
18239,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,14,56,"Seq.ID: 56
560mN
35KPa",N,N,1.042042239,1.043442093,0.122202603,0.060953238,560 mN,10 mm/s,35 KPa
18240,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,15,56,"Seq.ID: 56
560mN
35KPa",N,N,1.046700232,1.044747758,0.124630996,0.060701306,560 mN,10 mm/s,35 KPa
18241,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,16,56,"Seq.ID: 56
560mN
35KPa",N,N,1.047464995,1.047926889,0.124201327,0.061516669,560 mN,10 mm/s,35 KPa
18242,Nanotribometer Smooth-on Sil 950,P,Smooth-on Sil 950,560,35,10,17,56,"Seq.ID: 56
560mN
35KPa",N,N,1.049062175,1.048661751,0.123949358,0.061235302,560 mN,10 mm/s,35 KPa
